level,key_fields,carat_bucket,Shape,Color,Clarity,TypeName,Report,Cut,Polish,Symmetry,count,median_internal_rate_per_ct,median_usd_per_ct
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,ASSCHER,E,VVS2,HPHT,IGI,-,,,2,20382.344777,119.8961
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,IF,HPHT,IGI,-,,,1,30276.595745,178.0976
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VS1,CVD,IGI,-,,,11,20405.825243,120.0343
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VS1,HPHT,IGI,-,,,7,18932.038835,111.3649
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VS2,CVD,IGI,-,,,3,20095.890411,118.2111
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VS2,HPHT,IGI,-,,,3,19650.0,115.5882
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VVS1,CVD,IGI,-,,,4,34827.271478,204.8663
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VVS1,HPHT,IGI,-,,,3,34009.345794,200.055
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VVS2,CVD,IGI,-,,,7,20186.915888,118.7466
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,D,VVS2,HPHT,IGI,-,,,11,21407.76699,125.928
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VS1,CVD,IGI,-,,,29,19320.0,113.6471
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VS1,HPHT,IGI,-,,,6,19154.417365,112.673
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VS2,CVD,IGI,-,,,4,19833.326733,116.6666
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VS2,HPHT,IGI,-,,,1,18794.117647,110.5536
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VVS1,HPHT,IGI,-,,,1,31841.584158,187.3034
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VVS2,CVD,IGI,-,,,24,19900.990099,117.0646
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,E,VVS2,HPHT,IGI,-,,,3,19057.142857,112.1008
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,F,VS1,CVD,IGI,-,,,1,20100.0,118.2353
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,F,VVS2,CVD,IGI,-,,,1,20106.870229,118.2757
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,F,VVS2,HPHT,IGI,-,,,1,19470.0,114.5294
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,CUSHION,G,VS2,CVD,IGI,-,,,1,20120.300752,118.3547
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VS1,CVD,IGI,-,,,23,19612.871287,115.3698
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VS1,HPHT,IGI,-,,,14,19721.331683,116.0078
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VS2,CVD,IGI,-,,,1,19131.0,112.5353
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VS2,HPHT,IGI,-,,,6,18570.39604,109.2376
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VS2,HPHT,IGI,EX,,,1,18920.792079,111.2988
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VVS1,CVD,IGI,-,,,6,29352.475248,172.6616
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VVS1,HPHT,IGI,-,,,15,28805.825243,169.446
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VVS2,CVD,IGI,-,,,23,19420.588235,114.2388
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VVS2,HPHT,IGI,-,,,28,19318.907563,113.6406
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,D,VVS2,HPHT,IGI,EX,,,1,19083.333333,112.2549
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,E,VS1,CVD,IGI,-,,,26,18908.910891,111.2289
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,E,VS1,HPHT,IGI,-,,,10,18920.792079,111.2988
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,E,VS2,HPHT,IGI,-,,,7,18772.277228,110.4252
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,E,VVS1,CVD,IGI,-,,,3,28055.555556,165.0327
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,E,VVS2,CVD,IGI,-,,,17,18905.882353,111.2111
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,E,VVS2,HPHT,IGI,-,,,1,18980.19802,111.6482
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,F,VS1,HPHT,IGI,-,,,2,18299.563107,107.6445
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,EMERALD,F,VS2,HPHT,IGI,-,,,1,18240.0,107.2941
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VS1,CVD,IGI,-,,,49,26000.0,152.9412
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VS1,HPHT,IGI,-,,,9,25443.396226,149.667
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VS1,HPHT,IGI,传统切,,,3,40941.176471,240.8304
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VS2,CVD,IGI,-,,,10,26474.986239,155.7352
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VS2,CVD,IGI,传统切,,,1,34794.642857,204.6744
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VS2,HPHT,IGI,-,,,1,26009.708738,152.9983
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VVS1,CVD,IGI,-,,,9,34269.230769,201.5837
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VVS1,HPHT,IGI,-,,,8,35585.311929,209.3254
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VVS1,HPHT,IGI,传统切,,,3,53028.571429,311.9328
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VVS2,CVD,IGI,-,,,52,27207.920792,160.0466
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VVS2,HPHT,IGI,-,,,10,26265.491453,154.5029
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,D,VVS2,HPHT,IGI,传统切,,,20,45470.588235,267.474
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VS1,CVD,IGI,-,,,34,25528.846154,150.1697
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VS1,HPHT,IGI,-,,,2,26505.0,155.9118
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VS2,CVD,IGI,-,,,4,25198.043975,148.2238
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VVS1,CVD,IGI,-,,,1,31363.636364,184.492
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VVS2,CVD,IGI,-,,,26,26397.117065,155.2772
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VVS2,HPHT,IGI,-,,,3,24916.666667,146.5686
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,E,VVS2,HPHT,IGI,传统切,,,2,40547.511312,238.5148
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,F,VS1,CVD,IGI,-,,,1,24705.882353,145.3287
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,F,VS1,HPHT,IGI,-,,,1,25470.588235,149.827
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,F,VS2,CVD,IGI,-,,,1,24653.465347,145.0204
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,F,VVS2,CVD,IGI,-,,,6,24638.256161,144.9309
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,HEART,F,VVS2,HPHT,IGI,-,,,1,26910.0,158.2941
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VS1,CVD,IGI,-,,,30,23544.117647,138.4948
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VS2,CVD,IGI,-,,,8,23274.0,136.9059
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VS2,HPHT,IGI,-,,,3,23190.0,136.4118
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VVS1,CVD,IGI,-,,,16,31424.271845,184.8487
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VVS1,HPHT,IGI,-,,,13,29969.444444,176.2908
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VVS1,HPHT,IGI,EX,,,6,31676.470588,186.3322
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VVS2,CVD,IGI,-,,,23,24157.281553,142.1017
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VVS2,HPHT,IGI,-,,,3,23114.285714,135.9664
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,D,VVS2,HPHT,IGI,EX,,,1,23852.941176,140.3114
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,E,VS1,CVD,IGI,-,,,65,21090.0,124.0588
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,E,VS1,HPHT,IGI,-,,,2,20521.468012,120.7145
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,E,VS2,CVD,IGI,-,,,4,20143.301887,118.49
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,E,VVS1,CVD,IGI,-,,,1,28823.529412,169.5502
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,E,VVS1,HPHT,IGI,-,,,1,32400.0,190.5882
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,E,VVS2,CVD,IGI,-,,,155,22096.039604,129.9767
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,F,VS1,CVD,IGI,-,,,2,19559.500693,115.0559
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,F,VS2,HPHT,IGI,EX,,,1,19008.196721,111.8129
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,MARQUISE,F,VVS2,CVD,IGI,-,,,7,21349.514563,125.5854
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,IF,HPHT,IGI,-,,,4,38827.261367,228.3957
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS1,CVD,IGI,-,,,119,19194.174757,112.9069
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS1,HPHT,IGI,-,,,25,19223.300971,113.0782
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS1,HPHT,IGI,EX,,,8,19486.446217,114.6262
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS1,HPHT,IGI,传统切,,,35,34603.960396,203.5527
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS2,CVD,IGI,-,,,3,19022.330097,111.8961
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS2,HPHT,IGI,-,,,8,19384.411765,114.026
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VS2,HPHT,IGI,EX,,,9,18828.571429,110.7563
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS1,CVD,IGI,-,,,8,22431.683168,131.9511
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS1,HPHT,IGI,-,,,30,22294.117647,131.1419
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS1,HPHT,IGI,EX,,,1,21339.622642,125.5272
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS1,HPHT,IGI,传统切,,,13,39600.0,232.9412
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS2,CVD,IGI,-,,,125,20257.425743,119.1613
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS2,CVD,IGI,传统切,,,1,45962.264151,270.3663
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS2,CVD,IGI,冰花切,,,1,47000.0,276.4706
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS2,HPHT,IGI,-,,,68,20097.087379,118.2182
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS2,HPHT,IGI,EX,,,9,19980.582524,117.5328
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,D,VVS2,HPHT,IGI,传统切,,,38,34237.735849,201.3984
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VS1,CVD,IGI,-,,,84,21059.405941,123.8789
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VS2,CVD,IGI,-,,,3,19437.0,114.3353
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VS2,HPHT,IGI,-,,,1,19277.227723,113.3955
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VS2,HPHT,IGI,EX,,,2,18670.36626,109.8257
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VVS1,CVD,IGI,-,,,11,22241.176471,130.8304
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VVS1,CVD,IGI,传统切,,,1,42311.320755,248.8901
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VVS1,HPHT,IGI,-,,,5,22461.386139,132.1258
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VVS2,CVD,IGI,-,,,32,19544.554455,114.968
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,E,VVS2,HPHT,IGI,-,,,3,18277.777778,107.5163
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VS1,CVD,IGI,-,,,1,19694.117647,115.8478
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VS1,HPHT,IGI,-,,,2,19851.237624,116.772
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VS2,CVD,IGI,-,,,7,19563.0,115.0765
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VS2,HPHT,IGI,EX,,,1,17944.954128,105.5586
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VVS2,CVD,IGI,-,,,1,19541.176471,114.9481
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VVS2,HPHT,IGI,-,,,4,19770.0,116.2941
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,OVAL,F,VVS2,HPHT,IGI,EX,,,1,19009.615385,111.8213
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,IF,CVD,IGI,-,,,1,42825.742574,251.9161
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,IF,HPHT,IGI,-,,,4,42615.812464,250.6812
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS1,CVD,IGI,-,,,91,20790.0,122.2941
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS1,CVD,IGI,传统切,,,1,33147.058824,194.9827
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS1,CVD,IGI,冰花切,,,1,33147.058824,194.9827
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS1,HPHT,IGI,-,,,3,20264.705882,119.2042
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS1,HPHT,IGI,EX,,,1,20264.705882,119.2042
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS2,CVD,IGI,-,,,16,21003.50495,123.55
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS2,CVD,IGI,传统切,,,1,24183.206107,142.2542
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS2,HPHT,IGI,-,,,3,20085.714286,118.1513
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VS2,HPHT,IGI,EX,,,1,21090.0,124.0588
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS1,CVD,IGI,-,,,17,26411.881188,155.364
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS1,CVD,IGI,传统切,,,3,39663.461538,233.3145
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS1,CVD,IGI,冰花切,,,6,38391.509434,225.8324
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS1,HPHT,IGI,-,,,7,25899.029126,152.3472
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS1,HPHT,IGI,EX,,,1,24190.909091,142.2995
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS1,HPHT,IGI,传统切,,,8,26700.0,157.0588
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS2,CVD,IGI,-,,,157,20881.188119,122.8305
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS2,CVD,IGI,传统切,,,5,38417.475728,225.9852
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS2,CVD,IGI,冰花切,,,4,33240.169282,195.5304
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS2,HPHT,IGI,-,,,18,20638.888889,121.4052
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,D,VVS2,HPHT,IGI,EX,,,4,20723.300971,121.9018
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VS1,CVD,IGI,-,,,118,20370.0,119.8235
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VS1,HPHT,IGI,-,,,8,19132.075472,112.5416
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VS1,HPHT,IGI,EX,,,2,19884.264155,116.9663
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VS2,CVD,IGI,-,,,10,20503.960396,120.6115
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VS2,HPHT,IGI,-,,,1,20495.049505,120.5591
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VS2,HPHT,IGI,EX,,,3,20495.049505,120.5591
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS1,CVD,IGI,-,,,9,25829.70297,151.9394
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS1,CVD,IGI,传统切,,,2,36080.0,212.2353
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS1,HPHT,IGI,-,,,4,25699.07767,151.171
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS1,HPHT,IGI,EX,,,1,25558.823529,150.346
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS2,CVD,IGI,-,,,40,19443.396226,114.3729
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS2,CVD,IGI,传统切,,,2,32222.996365,189.547
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS2,CVD,IGI,冰花切,,,1,30933.962264,181.9645
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS2,HPHT,IGI,-,,,7,20435.643564,120.2097
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,E,VVS2,HPHT,IGI,EX,,,3,20235.294118,119.0311
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,F,VS1,CVD,IGI,-,,,19,19805.825243,116.5049
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,F,VS2,CVD,IGI,-,,,4,20105.825243,118.2696
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,F,VVS1,CVD,IGI,-,,,1,31500.0,185.2941
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,F,VVS2,CVD,IGI,-,,,29,20044.660194,117.9098
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PEAR,F,VVS2,HPHT,IGI,-,,,4,19601.777939,115.3046
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VS1,CVD,IGI,-,,,30,21101.004659,124.1236
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VS1,HPHT,IGI,-,,,1,20204.716981,118.8513
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VS1,HPHT,IGI,EX,,,1,20509.615385,120.6448
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VS2,CVD,IGI,-,,,2,19988.554455,117.5797
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VS2,HPHT,IGI,-,,,3,19676.470588,115.7439
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VVS1,CVD,IGI,-,,,35,37800.0,222.3529
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VVS1,HPHT,IGI,-,,,3,23244.117647,136.7301
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VVS2,CVD,IGI,-,,,95,20311.926606,119.4819
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VVS2,HPHT,IGI,-,,,9,21334.951456,125.4997
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,D,VVS2,HPHT,IGI,EX,,,2,21685.294118,127.5606
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,E,VS1,CVD,IGI,-,,,71,19782.178218,116.3658
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,E,VS2,CVD,IGI,-,,,3,20241.0,119.0647
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,E,VS2,HPHT,IGI,EX,,,2,19807.692308,116.5158
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,E,VVS1,CVD,IGI,-,,,6,38947.783589,229.1046
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,E,VVS2,CVD,IGI,-,,,32,19505.660377,114.7392
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,E,VVS2,HPHT,IGI,EX,,,1,20038.834951,117.8755
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,F,VS1,CVD,IGI,-,,,6,18287.373004,107.5728
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,F,VVS1,CVD,IGI,-,,,3,31211.009174,183.5942
B,carat_bucket+Shape+Color+Clarity+TypeName+Report+Cut,1.00-1.49,PRINCESS,F,VVS1,HPHT,IGI,-,,,1,26280.0,154.5882
